venueCategory,latitude,longitude
Convenience Store,35.65612682,139.7341116
Train Station,35.67245166,139.724562
Convenience Store,35.742199,139.8467809
Convenience Store,35.68961858,139.564202
Train Station,35.73773133,139.6530483
Train Station,35.6287498,139.7399478
Convenience Store,35.66551912,139.7031711
Bus Station,35.63532259,139.6643541
Bus Station,35.57296083,139.5779737
Bus Station,35.592719,139.761284
Train Station,35.61874501,139.7286226
Convenience Store,35.70609034,139.7720795
Airport,35.555089,139.787131
Train Station,35.61990653,139.7287323
Train Station,35.61956452,139.7282534
Train Station,35.57548239,139.6631681
Convenience Store,35.65638989,139.7377674
Convenience Store,35.65280667,139.7223669
Train Station,35.69258102,139.7363255
Bus Station,35.73627676,139.6725819
Bus Station,35.73502172,139.7836715
Convenience Store,35.67893916,139.7866587
Convenience Store,35.60696966,139.737957
Train Station,35.7142999,139.7769821
Convenience Store,35.55996857,139.7384065
Convenience Store,35.66754252,139.7656098
Train Station,35.65529069,139.7568849
Convenience Store,35.701178,139.771038
Convenience Store,35.58877977,139.7316657
Convenience Store,35.67830889,139.6797225
Train Station,35.69141671,139.69811
Train Station,35.76233897,139.825978
Convenience Store,35.7116088,139.7086689
Convenience Store,35.60670203,139.7442055
Train Station,35.60181151,139.7218235
Train Station,35.60678489,139.724046
Convenience Store,35.73611032,139.730266
Subway,35.68497849,139.7613983
Convenience Store,35.55303325,139.7350034
Convenience Store,35.58621151,139.6411134
Bus Station,35.73395052,139.7380015
Convenience Store,35.71012566,139.7879469
Convenience Store,35.763293,139.690028
Convenience Store,35.70882545,139.8053062
Bus Station,35.76879121,139.7630092
Convenience Store,35.67019748,139.7661689
Convenience Store,35.709241,139.782298
Train Station,35.85933701,139.6569047
Train Station,35.69015909,139.7000297
Train Station,35.62788066,139.737972
Convenience Store,35.814815,139.64316
Subway,35.694865,139.767961
Bus Station,35.62786953,139.7751598
Convenience Store,35.69794373,139.8233628
Convenience Store,35.7331995,139.8198098
Convenience Store,35.76373296,139.67632
Convenience Store,35.560498,139.714085
Train Station,35.68199621,139.7648012
Train Station,35.70316261,139.7552025
Train Station,35.71397621,139.7767524
Convenience Store,35.699831,139.726339
Bus Station,35.70190811,139.4817963
Convenience Store,35.78598313,139.8219033
Convenience Store,35.57591827,139.6598588
Convenience Store,35.756382,139.496299
Convenience Store,35.60557458,139.6525517
Bus Station,35.68082098,139.8115343
Convenience Store,35.702747,139.9010118
Train Station,35.74958529,139.8053424
Train Station,35.63015389,139.716691
Convenience Store,35.66357251,139.7451925
Bus Station,35.54386294,139.7133943
Convenience Store,35.80355291,139.8428872
Convenience Store,35.64966709,139.6877155
Bus Station,35.522523,139.647294
Convenience Store,35.64800299,139.6938765
Airport,35.551246,139.780863
Convenience Store,35.60368272,139.7372934
Bus Station,35.52493059,139.6502084
Train Station,35.6907035,139.7015605
Convenience Store,35.804686,139.709948
Convenience Store,35.62015596,139.713167
Bus Station,35.54193115,139.7063446
Airport,35.54865887,139.784137
Bus Station,35.52484081,139.6471047
Convenience Store,35.68178799,139.499216
Convenience Store,35.66677147,139.5183796
Train Station,35.66557153,139.7591558
Convenience Store,35.74926165,139.8273298
Convenience Store,35.750854,139.694065
Convenience Store,35.6824027,139.7000241
Convenience Store,35.77113362,139.713293
Bus Station,35.68011109,139.7696632
Train Station,35.53109439,139.6962981
Convenience Store,35.71632156,139.7570147
Convenience Store,35.7074932,139.6394598
Airport,35.551215,139.789441
Airport,35.55125664,139.7874277
Train Station,35.68878846,139.6995959
Convenience Store,35.69021296,139.8445366
Convenience Store,35.68189873,139.6878646
Bus Station,35.672911,139.793788
Bus Station,35.56128539,139.5759022
Airport,35.554796,139.786505
Airport,35.55083017,139.7815855
Bus Station,35.65022179,139.7223938
Convenience Store,35.52723194,139.695003
Convenience Store,35.67191931,139.7408959
Train Station,35.72266064,139.6388605
Train Station,35.84567852,139.6467809
Convenience Store,35.62859785,139.6796072
Bus Station,35.65659886,139.7565329
Convenience Store,35.68220765,139.6978856
Convenience Store,35.72009051,139.7839273
Convenience Store,35.759146,139.724276
Train Station,35.689966,139.699717
Train Station,35.67496345,139.7634484
Subway,35.66971888,139.7677214
Train Station,35.72962994,139.7109555
Convenience Store,35.70378111,139.9052476
Train Station,35.6917706,139.7358765
Convenience Store,35.70146368,139.7329295
Convenience Store,35.73830055,139.7224152
Train Station,35.84594418,139.6468955
Convenience Store,35.6857052,139.4891514
Convenience Store,35.68366685,139.7366899
Train Station,35.71333246,139.7764728
Convenience Store,35.67678722,139.8325567
Bus Station,35.59791,139.667297
Convenience Store,35.69052432,139.771041
Airport,35.550174,139.790179
Convenience Store,35.68813947,139.8264803
Airport,35.551469,139.78836
Bus Station,35.581251,139.522609
Airport,35.549611,139.790577
Train Station,35.5618369,139.7145114
Convenience Store,35.57447404,139.5699692
Convenience Store,35.72687196,139.7181424
Convenience Store,35.58739593,139.7361588
Subway,35.58365282,139.7050989
Convenience Store,35.61733453,139.740665
Train Station,35.68950358,139.7000397
Convenience Store,35.61587798,139.5720506
Convenience Store,35.684418,139.691345
Convenience Store,35.68127735,139.7825692
Train Station,35.56197312,139.7245919
Convenience Store,35.73330605,139.7391415
Convenience Store,35.58045708,139.6628809
Airport,35.552343,139.788642
Bus Station,35.56412034,139.6855066
Convenience Store,35.700547,139.908359
Train Station,35.71283301,139.7762232
Train Station,35.69780433,139.8260182
Bus Station,35.71161184,139.79802
Bus Station,35.69587438,139.814297
Subway,35.686349,139.767918
Convenience Store,35.86081559,139.7355929
Bus Station,35.81381421,139.7704171
Convenience Store,35.72280499,139.7775712
Airport,35.545521,139.786605
Airport,35.54896358,139.784172
Bus Station,35.69225398,139.6923369
Train Station,35.65995164,139.5238956
Train Station,35.6071652,139.7349235
Convenience Store,35.85289178,139.7001582
Convenience Store,35.85885931,139.6889513
Bus Station,35.62068916,139.7425074
Convenience Store,35.7944072,139.5355752
Bus Station,35.72258011,139.638049
Convenience Store,35.68938804,139.698105
Bus Station,35.67807175,139.7828787
Convenience Store,35.66995287,139.7648343
Bus Station,35.71053293,139.8138356
Train Station,35.56177515,139.7141773
Convenience Store,35.73903206,139.7226217
Bus Station,35.68025801,139.5478821
Convenience Store,35.65586252,139.8606835
Convenience Store,35.78788918,139.594053
Bus Station,35.69011042,139.6935439
Bus Station,35.74544651,139.7577334
Bus Station,35.582581,139.696888
Bus Station,35.512502,139.721228
Bus Station,35.69696788,139.6823859
Convenience Store,35.85983949,139.6534369
Bus Station,35.64710999,139.8747406
Convenience Store,35.82627851,139.6899588
Train Station,35.62814164,139.7385957
Bus Station,35.73612719,139.6731302
Convenience Store,35.53094713,139.6951693
Train Station,35.73013574,139.7114442
Bus Station,35.66812127,139.5368672
Convenience Store,35.7272269,139.7908434
Convenience Store,35.71232742,139.8058519
Convenience Store,35.74406073,139.7099082
Airport,35.5436172,139.7709605
Train Station,35.70226461,139.543456
Bus Station,35.81543263,139.7038396
Convenience Store,35.82538616,139.6623409
Bus Station,35.80832527,139.6781736
Bus Station,35.670866,139.755421
Bus Station,35.73510445,139.8021922
Convenience Store,35.59734181,139.6146977
Train Station,35.71378302,139.776348
Train Station,35.80556296,139.7703372
Bus Station,35.66843628,139.5577168
Convenience Store,35.66222655,139.7008175
Airport,35.555276,139.787782
Convenience Store,35.84041207,139.5748079
Convenience Store,35.56337641,139.7169703
Convenience Store,35.631908,139.79152
Convenience Store,35.58583427,139.7052206
Convenience Store,35.78812383,139.6796179
Train Station,35.683865,139.7021538
Bus Station,35.6547542,139.6940066
Convenience Store,35.53525146,139.6976718
Airport,35.545767,139.787151
Bus Station,35.66463492,139.8935056
Airport,35.55153689,139.7819066
Train Station,35.68162235,139.7675217
Convenience Store,35.86168195,139.634562
Convenience Store,35.60557676,139.7343671
Convenience Store,35.60461505,139.7343189
Train Station,35.61950621,139.7278118
Airport,35.55081451,139.7829936
Airport,35.54914619,139.7844916
Airport,35.552031,139.781237
Convenience Store,35.63144723,139.796707
Convenience Store,35.550448,139.714496
Airport,35.549005,139.782949
Bus Station,35.73920981,139.7230705
Convenience Store,35.72331612,139.5671475
Train Station,35.77841443,139.7211501
Train Station,35.68157086,139.627709
Convenience Store,35.660559,139.607968
Convenience Store,35.6318112,139.793675
Train Station,35.71318494,139.7762581
Train Station,35.59465528,139.7561313
Airport,35.55202458,139.7870981
Train Station,35.8479064,139.6688391
Convenience Store,35.631864,139.787638
Convenience Store,35.75395312,139.5067455
Convenience Store,35.64376574,139.8017764
Convenience Store,35.69999125,139.7328758
Train Station,35.71335481,139.7761184
Airport,35.54958159,139.7835588
Train Station,35.74410248,139.6059723
Bus Station,35.62449971,139.7196786
Train Station,35.681771,139.769295
Bus Station,35.67231923,139.6876645
Convenience Store,35.68042933,139.8140794
Bus Station,35.70859123,139.8041036
Train Station,35.7125627,139.776907
Convenience Store,35.60689393,139.6204242
Airport,35.548852,139.791732
Train Station,35.69110033,139.7004086
Convenience Store,35.76096561,139.8267102
Train Station,35.81474066,139.586926
Train Station,35.62892302,139.7396185
Convenience Store,35.81425927,139.7703172
Convenience Store,35.658755,139.607743
Convenience Store,35.58775802,139.7345281
Train Station,35.6716123,139.7027254
Convenience Store,35.69904319,139.7169368
Airport,35.550648,139.78984
Airport,35.54900591,139.784172
Convenience Store,35.68928823,139.6149563
Bus Station,35.53069355,139.7005756
Train Station,35.75098785,139.8675442
Convenience Store,35.6240922,139.6933784
Convenience Store,35.6901627,139.8017871
Convenience Store,35.70016332,139.7478855
Convenience Store,35.68838165,139.6416799
Convenience Store,35.55045369,139.7474127
Convenience Store,35.55237322,139.7429301
Convenience Store,35.76377761,139.751206
Train Station,35.77743235,139.7210453
Bus Station,35.779612,139.65784
Convenience Store,35.86187421,139.6674407
Convenience Store,35.68504319,139.7746271
Convenience Store,35.5641262,139.7149304
Train Station,35.665072,139.739425
Convenience Store,35.66175939,139.6976912
Bus Station,35.66711881,139.5487823
Bus Station,35.72940196,139.713325
Convenience Store,35.76712925,139.7304082
Train Station,35.72953103,139.7106413
Convenience Store,35.68312165,139.864186
Convenience Store,35.6353699,139.5730925
Train Station,35.75262478,139.7379398
Bus Station,35.62168655,139.7730285
Convenience Store,35.66457071,139.760209
Bus Station,35.65426254,139.7440231
Train Station,35.69952756,139.7656797
Airport,35.546248,139.785218
Bus Station,35.70692856,139.5803622
Bus Station,35.64279794,139.6467447
Bus Station,35.698166,139.77021
Train Station,35.73214725,139.7666581
Bus Station,35.72277548,139.7544893
Train Station,35.702166,139.751999
Train Station,35.71309685,139.7759436
Train Station,35.64405098,139.6987433
Airport,35.555864,139.788901
Convenience Store,35.69234422,139.783398
Convenience Store,35.51248873,139.6971677
Subway,35.75749182,139.6543944
Train Station,35.62910171,139.7398381
Bus Station,35.514392,139.720729
Train Station,35.73291835,139.7986443
Convenience Store,35.69582646,139.6893704
Convenience Store,35.77003027,139.6295616
Bus Station,35.6634374,139.5534655
Train Station,35.6300243,139.5505827
Convenience Store,35.70475167,139.9071739
Convenience Store,35.667109,139.60189
Train Station,35.57664601,139.6595013
Convenience Store,35.598024,139.730393
Convenience Store,35.553525,139.706767
Train Station,35.68530026,139.730494
Train Station,35.67409188,139.7611424
Bus Station,35.750338,139.496543
Convenience Store,35.63181389,139.7304634
Convenience Store,35.77260193,139.7321995
Airport,35.55440996,139.7873328
Convenience Store,35.78336667,139.751395
Bus Station,35.58783909,139.7272358
Convenience Store,35.79386765,139.5666647
Convenience Store,35.61207297,139.5992401
Train Station,35.60359665,139.5075721
Convenience Store,35.68843949,139.8264803
Convenience Store,35.72095752,139.801711
Train Station,35.71573792,139.6744305
Train Station,35.60696639,139.7345643
Train Station,35.74332376,139.8174816
Convenience Store,35.795647,139.643449
Train Station,35.73805671,139.6555638
Train Station,35.73058528,139.7112248
Train Station,35.65680807,139.7546554
Train Station,35.65673833,139.7546339
Train Station,35.56091118,139.7237778
Bus Station,35.70727039,139.6651098
Train Station,35.65694921,139.7545891
Train Station,35.65888451,139.6990374
Convenience Store,35.54396421,139.6392077
Convenience Store,35.72885205,139.7173893
Subway,35.68635469,139.7740746
Convenience Store,35.66202964,139.5494664
Airport,35.549376,139.792845
Train Station,35.55094592,139.7881418
Convenience Store,35.60084438,139.6220668
Train Station,35.7143996,139.7776861
Train Station,35.69003342,139.7000347
Convenience Store,35.62848982,139.7367346
Convenience Store,35.67729812,139.7631939
Convenience Store,35.77633464,139.7887141
Convenience Store,35.765702,139.625303
Convenience Store,35.6646987,139.5658089
Convenience Store,35.52473904,139.6555585
Train Station,35.69215705,139.7822646
Convenience Store,35.69577418,139.8129451
Train Station,35.73262669,139.7985345
Convenience Store,35.70062237,139.7525728
Convenience Store,35.701848,139.481714
Bus Station,35.52465359,139.7254649
Convenience Store,35.62867734,139.6897639
Bus Station,35.72573959,139.7299845
Train Station,35.70452713,139.6195969
Convenience Store,35.762424,139.824301
Convenience Store,35.78133212,139.6897241
Bus Station,35.70027005,139.7980481
Train Station,35.63007597,139.7404718
Train Station,35.61956452,139.7281886
Convenience Store,35.62260228,139.7228819
Convenience Store,35.6956082,139.5782523
Train Station,35.57968188,139.5734209
Convenience Store,35.75017482,139.6726716
Bus Station,35.78105662,139.6694899
Convenience Store,35.70400741,139.6090216
Train Station,35.6345542,139.581223
Train Station,35.71334677,139.776328
Convenience Store,35.60040385,139.5925158
Convenience Store,35.7493671,139.5856819
Convenience Store,35.7139463,139.7765976
Bus Station,35.78008178,139.648
Train Station,35.67497346,139.7631589
Convenience Store,35.77693524,139.6329635
Train Station,35.71426254,139.7768523
